subject,event_idx,t_start,t_end,duration_s,n_windows,n_windows_resolved,label,label_str,near_miss,fp_class,gini,entropy_norm,top5_mass,mean_anomaly_score,max_anomaly_score,top5_channels
chb14,35,27920.0,27924.0,4.0,1,1,0,FP,False,remote_FP,0.26532007460585993,0.9571637951266234,0.4311758636784081,-0.44647836685180664,-0.44647836685180664,P3-O1|T7-P7|F7-T7|FP1-F3|C4-P4
chb14,36,28200.0,28204.0,4.0,1,1,0,FP,False,remote_FP,0.45124745722142645,0.8788082236889166,0.5988273169181838,0.22636625170707703,0.22636625170707703,P7-O1|P4-O2|C4-P4|FZ-CZ|FP1-F7
chb14,37,28400.0,28404.0,4.0,1,1,0,FP,False,remote_FP,0.351147252533875,0.9277728079285247,0.5094233429273443,0.15938332676887512,0.15938332676887512,F3-C3|P8-O2|C3-P3|F8-T8|P3-O1
chb14,38,29080.0,29084.0,4.0,1,1,0,FP,False,remote_FP,0.4362720651658827,0.885060936679008,0.5929493200836454,0.30133721232414246,0.30133721232414246,P8-O2|P7-O1|C4-P4|FP2-F8|T7-P7
chb14,39,30060.0,30064.0,4.0,1,1,0,FP,False,remote_FP,0.3248904118760594,0.9223075357370037,0.45612473867720965,1.0463191270828247,1.0463191270828247,T8-P8|T7-P7|FP1-F7|P7-O1|CZ-PZ
chb14,40,30520.0,30524.0,4.0,1,1,0,FP,False,remote_FP,0.40196696355361694,0.9008695669123624,0.5451480614595707,1.9689456224441528,1.9689456224441528,P4-O2|T8-P8|P7-O1|F8-T8|FZ-CZ
chb14,41,30760.0,30764.0,4.0,1,1,0,FP,False,remote_FP,0.3911601605554429,0.9114251699477866,0.5546712665013308,1.1226708889007568,1.1226708889007568,P7-O1|F7-T7|FZ-CZ|C3-P3|T7-P7
chb14,42,30960.0,30964.0,4.0,1,1,0,FP,False,remote_FP,0.4605066235123012,0.8682405563714589,0.577546867482814,3.6467885971069336,3.6467885971069336,F8-T8|FP1-F3|CZ-PZ|F4-C4|F7-T7
chb14,43,31760.0,31924.0,164.0,41,41,0,FP,False,remote_FP,0.4340176809922647,0.8896244228204965,0.5717883902448487,0.23353932797908783,3.0574023723602295,P7-O1|T8-P8|F7-T7|FP1-F7|P8-O2
chb14,44,33020.0,33024.0,4.0,1,1,0,FP,False,remote_FP,0.30259885448197443,0.9459106702920974,0.47089282059453275,-1.219963788986206,-1.219963788986206,P4-O2|P3-O1|C3-P3|FZ-CZ|FP2-F8
chb14,45,33560.0,33564.0,4.0,1,1,0,FP,False,remote_FP,0.45440579989366103,0.8746334590051589,0.5840481479532601,-0.1537467986345291,-0.1537467986345291,C4-P4|FP1-F7|P7-O1|FP2-F8|FP2-F4
chb14,46,33920.0,34064.0,144.0,36,36,0,FP,False,remote_FP,0.34761382729352475,0.924371336421125,0.4791443107484609,-0.14469453692436218,2.9052932262420654,C4-P4|FP2-F4|P8-O2|F7-T7|T7-P7
chb14,47,34400.0,34404.0,4.0,1,1,0,FP,False,remote_FP,0.35256789565414604,0.9262335621965827,0.5001148987046705,-0.5619503855705261,-0.5619503855705261,C4-P4|CZ-PZ|P7-O1|FP1-F3|FP2-F8
chb14,48,34500.0,34504.0,4.0,1,1,0,FP,False,remote_FP,0.39495955372253544,0.8967243498160751,0.504334209402965,1.2860816717147827,1.2860816717147827,P3-O1|F3-C3|C4-P4|C3-P3|FP2-F8
chb14,49,34780.0,34844.0,64.0,16,16,0,FP,False,remote_FP,0.3692530376620826,0.9184852594070082,0.5172113223413519,0.7806727290153503,1.992896318435669,F3-C3|F4-C4|FZ-CZ|P7-O1|F8-T8
chb14,50,35840.0,35844.0,4.0,1,1,0,FP,False,remote_FP,0.4386642516957424,0.8865901938403972,0.558363502521724,-0.34981244802474976,-0.34981244802474976,FP1-F3|FP2-F4|CZ-PZ|P3-O1|P4-O2
chb14,51,37320.0,37324.0,4.0,1,1,0,FP,False,remote_FP,0.3710088320017979,0.913689870174791,0.49573274908150305,0.7215458154678345,0.7215458154678345,C4-P4|FP1-F3|P8-O2|P7-O1|F8-T8
chb14,52,37420.0,37424.0,4.0,1,1,0,FP,False,remote_FP,0.379791837814889,0.9162630913921131,0.5350049903346061,-0.28121939301490784,-0.28121939301490784,P8-O2|P7-O1|CZ-PZ|FP2-F4|F7-T7
chb14,53,38940.0,38944.0,4.0,1,1,0,FP,False,remote_FP,0.40415262603772284,0.8999138066978595,0.5324460939959678,-0.621211588382721,-0.621211588382721,T8-P8|C3-P3|FP1-F3|FP2-F4|FP2-F8
chb14,54,39860.0,39924.0,64.0,16,16,0,FP,False,remote_FP,0.4152341528943131,0.8894914692703512,0.5510489506675426,0.24497351050376892,2.412015914916992,F8-T8|C4-P4|P8-O2|FZ-CZ|F3-C3
chb14,55,40800.0,40804.0,4.0,1,1,0,FP,False,remote_FP,0.24743486078893073,0.9657416483615715,0.4360146064840242,1.4709819555282593,1.4709819555282593,P7-O1|F7-T7|P8-O2|T8-P8|F8-T8
chb14,56,41960.0,42024.0,64.0,16,16,0,FP,False,remote_FP,0.35317817441636534,0.9300458176897889,0.5046277957769197,0.6317158937454224,2.9600918292999268,P4-O2|FP1-F3|P3-O1|F8-T8|FP2-F4
chb14,57,42720.0,42724.0,4.0,1,1,0,FP,True,near_miss_FP,0.3552301114799594,0.9195441533488917,0.5034101996697403,0.41869789361953735,0.41869789361953735,P3-O1|FZ-CZ|T8-P8|T7-P7|CZ-PZ
chb14,58,43640.0,43644.0,4.0,1,1,0,FP,False,remote_FP,0.4009852204904669,0.9023942290258571,0.5386445847334537,-0.22612977027893066,-0.22612977027893066,C3-P3|P4-O2|F8-T8|FZ-CZ|F7-T7
chb14,59,43980.0,43984.0,4.0,1,1,0,FP,True,near_miss_FP,0.3218053166361188,0.9399886390018884,0.47659021732785817,0.12932460010051727,0.12932460010051727,CZ-PZ|P7-O1|F4-C4|FP2-F4|FP1-F3
chb14,60,44160.0,44164.0,4.0,1,1,0,FP,True,near_miss_FP,0.37678670070138076,0.9071339439349984,0.5193543914235902,1.0410215854644775,1.0410215854644775,P7-O1|FP1-F7|CZ-PZ|P4-O2|FP1-F3
chb14,62,46820.0,46824.0,4.0,1,1,0,FP,False,remote_FP,0.3573852171955656,0.9282230385577162,0.5212861163052988,1.3898937702178955,1.3898937702178955,P4-O2|C4-P4|FP1-F3|FP2-F4|C3-P3
chb14,63,47360.0,47364.0,4.0,1,1,0,FP,False,remote_FP,0.3231077838992358,0.9326352297990401,0.46480942976553397,-0.6175198554992676,-0.6175198554992676,F3-C3|P4-O2|FP2-F4|FP1-F3|F4-C4
chb14,64,47480.0,47484.0,4.0,1,1,0,FP,False,remote_FP,0.23771335603037658,0.9694576988355031,0.4430891506971161,2.5133843421936035,2.5133843421936035,P4-O2|FP2-F4|P3-O1|FZ-CZ|F3-C3
chb14,65,47740.0,47744.0,4.0,1,1,0,FP,False,remote_FP,0.25561800914452304,0.9640691798956155,0.4393108663670027,-1.293652892112732,-1.293652892112732,FP2-F4|C3-P3|FP2-F8|F3-C3|F4-C4
chb14,66,47840.0,47904.0,64.0,16,16,0,FP,False,remote_FP,0.4048940501704652,0.9040910721257179,0.5530653435057783,-0.1271357387304306,0.7963503003120422,C4-P4|C3-P3|CZ-PZ|FP2-F4|FP2-F8
chb14,67,48100.0,48104.0,4.0,1,1,0,FP,False,remote_FP,0.4350720833667028,0.8688732407430121,0.6075028388622019,1.721846342086792,1.721846342086792,FP1-F7|FP2-F8|T8-P8|P7-O1|F8-T8
chb14,68,48340.0,48344.0,4.0,1,1,0,FP,False,remote_FP,0.4718456371524318,0.8720218441834384,0.6117121695554061,0.5307331085205078,0.5307331085205078,P7-O1|F3-C3|FZ-CZ|FP1-F7|P3-O1
chb14,69,51140.0,51224.0,84.0,21,21,0,FP,False,remote_FP,0.4064694173041854,0.9058243842549104,0.5441537943495152,-0.6292504072189331,2.9314632415771484,C4-P4|FP1-F3|FP2-F4|F8-T8|C3-P3
chb14,70,51460.0,51464.0,4.0,1,1,0,FP,False,remote_FP,0.3786978178244209,0.9168635704192074,0.5543030497097593,-0.5822428464889526,-0.5822428464889526,P7-O1|T8-P8|C3-P3|C4-P4|FP2-F8
chb14,71,52180.0,52184.0,4.0,1,1,0,FP,False,remote_FP,0.3000255247032506,0.9444566355146697,0.44954674911006065,0.21353107690811157,0.21353107690811157,P4-O2|FP2-F4|CZ-PZ|T7-P7|F7-T7
chb14,72,52300.0,52304.0,4.0,1,1,0,FP,False,remote_FP,0.42250741918332,0.8971950541374327,0.5725969198011691,0.09806293994188309,0.09806293994188309,T7-P7|T8-P8|P7-O1|FP1-F3|F3-C3
chb14,73,52860.0,52924.0,64.0,16,16,0,FP,False,remote_FP,0.3535259362620402,0.9291064155323321,0.5015521562560712,0.729900598526001,5.989840984344482,C3-P3|FP1-F7|FP2-F4|F7-T7|T7-P7
chb14,74,53380.0,53384.0,4.0,1,1,0,FP,False,remote_FP,0.3651880051593903,0.9206618156188389,0.5023918096383218,-0.23186130821704865,-0.23186130821704865,P3-O1|T7-P7|C4-P4|P8-O2|F3-C3
chb14,75,54280.0,54344.0,64.0,16,16,0,FP,False,remote_FP,0.3803499257666427,0.9095212594225474,0.5056161366583847,-0.2798752188682556,0.9467048645019531,CZ-PZ|FP1-F3|T8-P8|F3-C3|P7-O1
chb14,76,55820.0,55824.0,4.0,1,1,0,FP,False,remote_FP,0.42446399903758647,0.8903611837921158,0.5415798125491688,0.2259334921836853,0.2259334921836853,CZ-PZ|C3-P3|F4-C4|FP2-F8|P8-O2
chb14,77,55920.0,56004.0,84.0,21,21,0,FP,False,remote_FP,0.3529968627525566,0.9197047633654692,0.47491778657366956,1.0053540468215942,2.1294820308685303,CZ-PZ|FP2-F8|FZ-CZ|P7-O1|P3-O1
chb14,78,56120.0,56184.0,64.0,16,16,0,FP,False,remote_FP,0.5392043874011005,0.8112090820543938,0.6404252793080422,1.004780650138855,5.061671257019043,FZ-CZ|F7-T7|T7-P7|P8-O2|CZ-PZ
chb14,79,57800.0,57804.0,4.0,1,1,0,FP,False,remote_FP,0.26580146146363726,0.954506506293533,0.4447861795585346,0.4663761258125305,0.4663761258125305,FZ-CZ|P3-O1|F3-C3|C4-P4|P4-O2
chb14,80,58180.0,58184.0,4.0,1,1,0,FP,False,remote_FP,0.5159574059817571,0.8417354219894886,0.6468764005875125,-0.09242656826972961,-0.09242656826972961,FZ-CZ|FP1-F3|FP2-F4|P7-O1|C3-P3
chb14,81,59280.0,59284.0,4.0,1,1,0,FP,False,remote_FP,0.2656195285343683,0.9591400294840882,0.44139476833273833,1.7251794338226318,1.7251794338226318,C4-P4|P3-O1|F3-C3|CZ-PZ|P8-O2
chb14,82,59740.0,59804.0,64.0,16,16,0,FP,False,remote_FP,0.3758435746944153,0.914851849988014,0.5239514764167352,0.6985456347465515,3.178286552429199,F3-C3|F4-C4|FZ-CZ|CZ-PZ|FP1-F7
chb14,83,61340.0,61344.0,4.0,1,1,0,FP,False,remote_FP,0.3519091232198206,0.9272945718322421,0.5164197320065212,-0.09061700850725174,-0.09061700850725174,P8-O2|F8-T8|C3-P3|C4-P4|FP1-F3
chb14,84,61540.0,61544.0,4.0,1,1,0,FP,False,remote_FP,0.3100585541132326,0.9408907190301736,0.4968728609436593,0.46812042593955994,0.46812042593955994,P4-O2|F4-C4|P3-O1|FZ-CZ|F7-T7
chb14,85,62500.0,62504.0,4.0,1,1,0,FP,False,remote_FP,0.41934247571126515,0.8953169095509272,0.5543664612640297,0.8131945729255676,0.8131945729255676,F3-C3|F8-T8|CZ-PZ|FP2-F8|FP2-F4
chb14,86,63380.0,63384.0,4.0,1,1,0,FP,False,remote_FP,0.38430636055194944,0.9030661850748153,0.5151121970412872,-0.21142201125621796,-0.21142201125621796,CZ-PZ|P3-O1|P4-O2|FP1-F3|FZ-CZ
chb14,87,63760.0,63764.0,4.0,1,1,0,FP,False,remote_FP,0.4494214857670191,0.8816653134139608,0.5842589621288992,0.6474688053131104,0.6474688053131104,F8-T8|P8-O2|F3-C3|P4-O2|F4-C4
chb14,88,64000.0,64004.0,4.0,1,1,0,FP,False,remote_FP,0.3855255053148048,0.9137167531814112,0.5559708489061788,-1.5591802597045898,-1.5591802597045898,FP1-F3|C4-P4|FP2-F4|T8-P8|P8-O2
chb14,89,64180.0,64244.0,64.0,16,16,0,FP,False,remote_FP,0.4450268959165522,0.8838409811203116,0.6005294991576362,-0.3326122760772705,1.9281529188156128,C3-P3|FP1-F3|C4-P4|FP2-F4|CZ-PZ
chb14,90,65080.0,65084.0,4.0,1,1,0,FP,False,remote_FP,0.29362915700240344,0.9509010384779968,0.461437136287722,-0.3001566529273987,-0.3001566529273987,C4-P4|FP1-F7|F7-T7|FP1-F3|F8-T8
chb14,91,65740.0,65744.0,4.0,1,1,0,FP,False,remote_FP,0.43475305514111806,0.8869573235881256,0.5710196141948355,1.0862332582473755,1.0862332582473755,FP1-F7|FP2-F8|F7-T7|C3-P3|P8-O2
chb15,0,640.0,724.0,84.0,21,21,0,FP,False,remote_FP,0.3382125797695741,0.9366008285960661,0.4972236282210587,0.6153061389923096,5.829310894012451,CZ-PZ|FZ-CZ|P8-O2|F3-C3|F4-C4
chb15,1,2020.0,2024.0,4.0,1,1,0,FP,False,remote_FP,0.43153185756318857,0.893271887336759,0.5752888048369189,0.31134694814682007,0.31134694814682007,F8-T8|P3-O1|T8-P8|FP2-F8|CZ-PZ
chb15,2,2180.0,2184.0,4.0,1,1,0,FP,False,remote_FP,0.4326391211448839,0.8918864662436764,0.5679006370722107,-0.4519665241241455,-0.4519665241241455,C4-P4|P3-O1|F7-T7|F3-C3|FZ-CZ
chb15,3,2740.0,2744.0,4.0,1,1,0,FP,False,remote_FP,0.36313318344151324,0.9194359914175089,0.5043543900547117,1.3484102487564087,1.3484102487564087,P7-O1|FP2-F8|P3-O1|F7-T7|FP1-F7
chb15,4,3980.0,3984.0,4.0,1,1,0,FP,False,remote_FP,0.3523868515361033,0.9257215059524615,0.49891238758062617,-0.04219166189432144,-0.04219166189432144,T8-P8|CZ-PZ|P7-O1|F3-C3|T7-P7
chb15,5,4220.0,4264.0,44.0,11,11,0,FP,False,remote_FP,0.3259836529336837,0.9391730247725463,0.4882340606798698,1.0094558000564575,3.4200873374938965,T7-P7|FP2-F4|CZ-PZ|C4-P4|F7-T7
chb15,6,4360.0,4364.0,4.0,1,1,0,FP,False,remote_FP,0.35592706311425926,0.9260189297073043,0.5320852129691542,0.20832198858261108,0.20832198858261108,C3-P3|P8-O2|FP1-F3|FP2-F4|FP1-F7
chb15,7,4480.0,4564.0,84.0,21,21,0,FP,False,remote_FP,0.4193767970343636,0.8982676657623508,0.5594302253562069,-0.28606951236724854,2.36575984954834,F3-C3|F7-T7|P4-O2|FP1-F3|P8-O2
chb15,8,6140.0,6204.0,64.0,16,16,0,FP,False,remote_FP,0.40348180436911507,0.9028815519444087,0.5430017509350951,2.477092981338501,6.33147668838501,FP1-F7|P3-O1|P8-O2|F7-T7|FP2-F8
chb15,9,9560.0,9564.0,4.0,1,1,0,FP,False,remote_FP,0.26432964232597267,0.9602619150697962,0.43400225705303075,2.0568935871124268,2.0568935871124268,P3-O1|F3-C3|FP1-F3|F8-T8|FZ-CZ
chb15,10,9860.0,9864.0,4.0,1,1,0,FP,False,remote_FP,0.3537706861644456,0.9238102611453096,0.5012815485289526,2.5647082328796387,2.5647082328796387,FZ-CZ|C4-P4|F4-C4|P8-O2|F7-T7
chb15,11,10720.0,10804.0,84.0,21,21,0,FP,False,remote_FP,0.42901861075184633,0.8891258720282329,0.5538039918215294,1.4103505611419678,5.145737171173096,CZ-PZ|C4-P4|FP2-F4|F4-C4|FP1-F3
chb15,12,12520.0,12524.0,4.0,1,1,0,FP,False,remote_FP,0.465297135546362,0.8756109342396203,0.6399295860534009,0.6384571194648743,0.6384571194648743,C4-P4|FP1-F3|C3-P3|CZ-PZ|FP2-F4
chb15,13,14540.0,14664.0,124.0,31,31,0,FP,False,remote_FP,0.3196409389912287,0.9389064785193211,0.47496054614135264,2.793391227722168,5.569124221801758,FZ-CZ|F4-C4|FP2-F4|F8-T8|CZ-PZ
chb15,14,15900.0,16044.0,144.0,36,36,0,FP,False,remote_FP,0.34440452976278535,0.9239126311605133,0.469858342341141,0.3389382064342499,3.9113919734954834,CZ-PZ|F3-C3|FZ-CZ|F4-C4|C4-P4
chb15,15,17500.0,17504.0,4.0,1,1,0,FP,False,remote_FP,0.3903670500332346,0.911941694446594,0.5481023684357784,2.2736127376556396,2.2736127376556396,C4-P4|FZ-CZ|T8-P8|F4-C4|P8-O2
chb15,16,17680.0,17684.0,4.0,1,1,0,FP,False,remote_FP,0.41534431488313417,0.8990098690811156,0.5686954479893647,-0.9592108130455017,-0.9592108130455017,FP2-F8|F7-T7|T8-P8|F8-T8|FP1-F7
chb15,17,18080.0,18084.0,4.0,1,1,0,FP,True,near_miss_FP,0.4476151895115188,0.8801957305788691,0.5720168074481076,0.20472563803195953,0.20472563803195953,T8-P8|FP1-F7|P3-O1|T7-P7|F8-T8
chb15,18,18260.0,18264.0,4.0,1,1,1,TP,False,TP,0.4615571546049191,0.8707307089195346,0.591374076831686,0.9125237464904785,0.9125237464904785,C4-P4|C3-P3|F7-T7|P8-O2|F8-T8
chb15,20,24540.0,24544.0,4.0,1,1,0,FP,False,remote_FP,0.30646927495914755,0.944830985773019,0.46284169947853576,-0.9199255108833313,-0.9199255108833313,T7-P7|F3-C3|FP1-F7|P8-O2|C3-P3
chb15,21,27920.0,28004.0,84.0,21,21,0,FP,False,remote_FP,0.28491992647268205,0.9498242994981042,0.45261762077682516,0.7693845629692078,3.5904719829559326,F3-C3|T7-P7|F8-T8|FZ-CZ|F4-C4
chb15,22,28840.0,28844.0,4.0,1,1,0,FP,False,remote_FP,0.3826297285407536,0.9078107990245552,0.4972854776909344,-1.0577542781829834,-1.0577542781829834,P8-O2|T7-P7|P4-O2|P3-O1|P7-O1
chb15,23,29460.0,29544.0,84.0,21,21,0,FP,False,remote_FP,0.3020456546278045,0.9453962497819339,0.4719689737790484,1.617200255393982,6.060065746307373,F7-T7|FP2-F8|T7-P7|C3-P3|FZ-CZ
chb15,24,31560.0,31564.0,4.0,1,1,0,FP,False,remote_FP,0.39398794374647084,0.9090190510863615,0.5276308464274726,-0.09986162930727005,-0.09986162930727005,F7-T7|FP2-F8|FP2-F4|P3-O1|C4-P4
chb15,25,32860.0,32864.0,4.0,1,1,0,FP,False,remote_FP,0.24372920222234784,0.9665469092563265,0.4373820437572705,-0.4585597515106201,-0.4585597515106201,T8-P8|FP1-F7|P8-O2|F3-C3|P7-O1
chb15,26,33020.0,33024.0,4.0,1,1,0,FP,False,remote_FP,0.4389348338050161,0.8749391874096503,0.584286268766857,1.7480700016021729,1.7480700016021729,F3-C3|FZ-CZ|P3-O1|C4-P4|FP2-F8
chb15,27,33220.0,33284.0,64.0,16,16,0,FP,True,near_miss_FP,0.4089582155935605,0.9037093052522658,0.5818317552553476,1.436776041984558,4.757877826690674,FP1-F7|FP2-F8|P4-O2|FP1-F3|F4-C4
chb15,28,33480.0,33484.0,4.0,1,1,1,TP,False,TP,0.3253682841256016,0.9344202991585416,0.486379696445722,2.4281933307647705,2.4281933307647705,FP1-F7|F8-T8|F4-C4|T7-P7|P7-O1
chb15,29,37840.0,37844.0,4.0,1,1,0,FP,False,remote_FP,0.3345013663708776,0.9361172562996579,0.48607685047470045,-1.0680285692214966,-1.0680285692214966,P8-O2|CZ-PZ|T8-P8|P7-O1|C3-P3
chb15,30,38940.0,38944.0,4.0,1,1,0,FP,False,remote_FP,0.37422146852474114,0.9179817203229285,0.5124014397028581,1.4377251863479614,1.4377251863479614,F4-C4|FZ-CZ|C4-P4|F8-T8|FP2-F4
chb15,31,39500.0,39504.0,4.0,1,1,0,FP,False,remote_FP,0.3154396724665398,0.9380976625010832,0.46612997351280344,0.5523171424865723,0.5523171424865723,FP2-F4|P3-O1|FP1-F7|C3-P3|P8-O2
chb15,32,41080.0,41084.0,4.0,1,1,0,FP,False,remote_FP,0.31205304701085335,0.9375522780793424,0.4653574651244809,0.28464895486831665,0.28464895486831665,FP2-F8|FP2-F4|P8-O2|F4-C4|F3-C3
chb15,33,41700.0,41704.0,4.0,1,1,0,FP,False,remote_FP,0.27694895276166953,0.9547222553637051,0.4359731590569426,-0.9864347577095032,-0.9864347577095032,FP2-F4|T7-P7|FP2-F8|FP1-F3|C4-P4
chb15,34,42720.0,42724.0,4.0,1,1,0,FP,False,remote_FP,0.2719069728604391,0.9493057468768881,0.43770609008928946,-0.6475568413734436,-0.6475568413734436,P4-O2|P3-O1|FZ-CZ|F7-T7|C3-P3
chb15,35,42840.0,42844.0,4.0,1,1,0,FP,False,remote_FP,0.28459887814588747,0.9530358477583986,0.4441207377966121,-1.5422438383102417,-1.5422438383102417,C4-P4|F7-T7|FP2-F4|FZ-CZ|P7-O1
chb15,36,43280.0,43284.0,4.0,1,1,0,FP,False,remote_FP,0.3753891377942917,0.9200841524000123,0.5378234345828747,0.8178879618644714,0.8178879618644714,C4-P4|P8-O2|FP1-F7|FP2-F8|CZ-PZ
chb15,37,44240.0,44244.0,4.0,1,1,0,FP,False,remote_FP,0.39986216538574126,0.9052922739871322,0.5818901686292844,0.06313825398683548,0.06313825398683548,T8-P8|P4-O2|F4-C4|P7-O1|F7-T7
chb15,38,44340.0,44344.0,4.0,1,1,0,FP,False,remote_FP,0.3401299298637752,0.9344795232827993,0.4936718071898392,-1.5536211729049683,-1.5536211729049683,C4-P4|F3-C3|T8-P8|FP1-F3|FP2-F8
chb15,39,45040.0,45044.0,4.0,1,1,0,FP,False,remote_FP,0.3541824054682239,0.9248486032846932,0.5035442062785952,-0.6696463823318481,-0.6696463823318481,T7-P7|C3-P3|CZ-PZ|F4-C4|FP2-F4
chb15,40,48620.0,48624.0,4.0,1,1,0,FP,False,remote_FP,0.3918783497509368,0.9084289012979345,0.5497741039967909,0.8824969530105591,0.8824969530105591,P3-O1|FP2-F8|C3-P3|F3-C3|F8-T8
chb15,41,49360.0,49364.0,4.0,1,1,0,FP,False,remote_FP,0.3879551608782592,0.9103487383195414,0.5138901263686546,1.2440217733383179,1.2440217733383179,P3-O1|F7-T7|F3-C3|P4-O2|C4-P4
chb15,42,49600.0,49604.0,4.0,1,1,0,FP,False,remote_FP,0.4538217281018746,0.8786472507133029,0.5757693372512747,-0.4097634553909302,-0.4097634553909302,FZ-CZ|F8-T8|P3-O1|F4-C4|FP2-F8
chb15,43,51000.0,51004.0,4.0,1,1,0,FP,False,remote_FP,0.4472271991803487,0.8779005362505682,0.5695393094434011,0.5177309513092041,0.5177309513092041,F3-C3|FP2-F8|P3-O1|FZ-CZ|CZ-PZ
chb15,44,52080.0,52144.0,64.0,16,16,1,TP,False,TP,0.32724277753781594,0.9404206346224684,0.48380555072033327,3.115422248840332,8.988723754882812,P7-O1|FP1-F7|F7-T7|F8-T8|C3-P3
chb15,45,54980.0,54984.0,4.0,1,1,0,FP,False,remote_FP,0.4013845483397629,0.9091923267875298,0.5817497400933036,2.4857735633850098,2.4857735633850098,P8-O2|F7-T7|F3-C3|C3-P3|FZ-CZ
chb15,46,57580.0,57584.0,4.0,1,1,0,FP,False,remote_FP,0.3234108318692974,0.9413316948063586,0.49897508885446357,-0.7119479775428772,-0.7119479775428772,FP2-F8|FP1-F3|F8-T8|F7-T7|FP2-F4
chb15,47,61320.0,61324.0,4.0,1,1,0,FP,False,remote_FP,0.37447132937640903,0.912975270659797,0.504020613982333,-0.9171528816223145,-0.9171528816223145,P3-O1|T7-P7|FP1-F7|F8-T8|F4-C4
chb15,48,61980.0,62064.0,84.0,21,21,0,FP,False,remote_FP,0.4425247231435385,0.8867898991012939,0.6107502270253661,1.2522722482681274,4.918798446655273,F4-C4|F3-C3|FZ-CZ|CZ-PZ|FP1-F3
chb15,49,62980.0,62984.0,4.0,1,1,0,FP,False,remote_FP,0.3480849851697563,0.9300353920966942,0.5039175212553959,0.29727357625961304,0.29727357625961304,C4-P4|P3-O1|P7-O1|F7-T7|T7-P7
chb15,50,65420.0,65484.0,64.0,16,11,1,TP,False,TP,0.36378605489341576,0.9183913688851878,0.5361884666939545,3.941342830657959,16.827646255493164,T7-P7|P3-O1|FP1-F7|C3-P3|T8-P8
chb15,51,69240.0,69304.0,64.0,16,16,1,TP,False,TP,0.4268798264073166,0.891250896784475,0.5483329253834255,3.5310120582580566,12.090828895568848,C3-P3|FP1-F7|F8-T8|FP2-F8|F7-T7
chb15,53,72060.0,72064.0,4.0,1,1,0,FP,False,remote_FP,0.38630113166254,0.9143492428021744,0.5599585471629042,1.3372727632522583,1.3372727632522583,C3-P3|F7-T7|CZ-PZ|P4-O2|FP2-F4
chb15,54,72300.0,72304.0,4.0,1,1,0,FP,False,remote_FP,0.4310703630173307,0.8955702932061199,0.5855212090070272,-0.4583294689655304,-0.4583294689655304,FP1-F3|F4-C4|C3-P3|T7-P7|FP2-F8
chb15,55,72760.0,72764.0,4.0,1,1,0,FP,False,remote_FP,0.4516622196866298,0.8798444421784021,0.6140566522175982,1.02822744846344,1.02822744846344,FP1-F7|F8-T8|T8-P8|F7-T7|T7-P7
chb15,56,76480.0,76684.0,204.0,51,47,1,TP,False,TP,0.3006084628365602,0.9436700819449994,0.4406149650840147,2.046452283859253,9.077484130859375,P7-O1|F7-T7|P8-O2|FP1-F7|C3-P3
chb15,57,79740.0,79744.0,4.0,1,1,0,FP,False,remote_FP,0.36261777938466944,0.9259634821167606,0.5106514255252709,-1.140665888786316,-1.140665888786316,FP2-F4|T7-P7|FP1-F3|T8-P8|FP1-F7
chb15,58,79880.0,79944.0,64.0,16,16,0,FP,False,remote_FP,0.36846865790216743,0.9214000316041628,0.5181118393916683,1.204685926437378,4.619653224945068,P7-O1|T7-P7|FP1-F7|FP2-F8|F4-C4
chb15,59,80460.0,80464.0,4.0,1,1,0,FP,False,remote_FP,0.36707544731030306,0.9224920218566681,0.5261179350868236,-1.0076208114624023,-1.0076208114624023,F3-C3|T8-P8|C4-P4|P7-O1|FP2-F8
chb15,60,81260.0,81264.0,4.0,1,1,0,FP,False,remote_FP,0.3700820217770613,0.9187364330384774,0.5340046657919709,-0.19014474749565125,-0.19014474749565125,F7-T7|FP1-F3|FP2-F8|C3-P3|F3-C3
chb15,61,82060.0,82064.0,4.0,1,1,0,FP,False,remote_FP,0.5152826822335463,0.8428483433368347,0.6725104665271716,1.8752161264419556,1.8752161264419556,C4-P4|T8-P8|P4-O2|P7-O1|F3-C3
chb15,62,83340.0,83344.0,4.0,1,1,0,FP,False,remote_FP,0.33732714056550117,0.9312607981815421,0.49751008815789344,0.0770031288266182,0.0770031288266182,P3-O1|CZ-PZ|T7-P7|F8-T8|T8-P8
chb15,63,83700.0,83704.0,4.0,1,1,0,FP,False,remote_FP,0.38372222113969223,0.9139778741153678,0.5363503531527062,-0.5741662383079529,-0.5741662383079529,F8-T8|P3-O1|T7-P7|T8-P8|FZ-CZ
chb15,64,84360.0,84364.0,4.0,1,1,0,FP,False,remote_FP,0.4263243956492935,0.8919916323112378,0.5778180658708263,1.1637804508209229,1.1637804508209229,CZ-PZ|F7-T7|P8-O2|P4-O2|T8-P8
chb15,65,85320.0,85324.0,4.0,1,1,0,FP,False,remote_FP,0.4612482689997819,0.8713764974394927,0.6009349590725855,0.1886635571718216,0.1886635571718216,F8-T8|C4-P4|FP2-F8|F3-C3|T7-P7
chb15,66,85920.0,85924.0,4.0,1,1,0,FP,False,remote_FP,0.4505570522055551,0.8733736730614808,0.5780342118050439,1.2129958868026733,1.2129958868026733,F7-T7|P3-O1|P7-O1|F8-T8|C3-P3
